,idSolicitudLista,txOrganizacionPolitica,numLista,numCandidatos,txDescUbigeo,idOrganizacionPolitica,txDepartamento,txProvincia,txDistrito,idTipoEleccion,numTotalCandidatoHombre,numTotalCandidatoMujer,fgTieneAccesitario,numTotalAccesitarios,numTotalObligatorios,txTipoEleccion
144,4862,VICTORIA AMAZONENSE,1,14,CONDORCANQUI - AMAZONAS,2878,AMAZONAS,CONDORCANQUI,,5,8,6,SI,6,8,MUNICIPAL PROVINCIAL
145,4961,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,16,PACHITEA - HUANUCO,2162,HUANUCO,PACHITEA,,5,8,8,SI,6,10,MUNICIPAL PROVINCIAL
146,4979,PARTIDO DEMOCRATICO SOMOS PERU,1,11,PAUCARTAMBO - CUSCO,14,CUSCO,PAUCARTAMBO,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
147,5012,MOVIMIENTO REGIONAL WARI LLAQTA,1,21,HUAMANGA - AYACUCHO,2706,AYACUCHO,HUAMANGA,,5,11,10,SI,9,12,MUNICIPAL PROVINCIAL
148,5008,MOVIMIENTO ESPERANZA REGION AMAZONICA,1,16,MAYNAS - LORETO,150,LORETO,MAYNAS,,5,8,8,NO,0,16,MUNICIPAL PROVINCIAL
149,5014,PARTIDO DEMOCRATICO SOMOS PERU,1,18,CHICLAYO - LAMBAYEQUE,14,LAMBAYEQUE,CHICLAYO,,5,10,8,SI,2,16,MUNICIPAL PROVINCIAL
150,5119,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",1,8,CONTRALMIRANTE VILLAR - TUMBES,2759,TUMBES,CONTRALMIRANTE VILLAR,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
151,5132,PARTIDO DEMOCRATICO SOMOS PERU,1,16,FERREÑAFE - LAMBAYEQUE,14,LAMBAYEQUE,FERREÑAFE,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
152,4028,PARTIDO DEMOCRATICO SOMOS PERU,1,12,HUALLAGA - SAN MARTIN,14,SAN MARTIN,HUALLAGA,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
153,1688,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,12,HUAMALIES - HUANUCO,2162,HUANUCO,HUAMALIES,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
154,5315,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,14,COTABAMBAS - APURIMAC,2901,APURIMAC,COTABAMBAS,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
155,5321,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,CAMANA - AREQUIPA,2901,AREQUIPA,CAMANA,,5,4,6,NO,0,10,MUNICIPAL PROVINCIAL
156,5325,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,14,HUAMANGA - AYACUCHO,2901,AYACUCHO,HUAMANGA,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
157,5328,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,18,MAYNAS - LORETO,2901,LORETO,MAYNAS,,5,9,9,SI,2,16,MUNICIPAL PROVINCIAL
158,3801,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,10,TARATA - TACNA,2173,TACNA,TARATA,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
159,5291,MOVIMIENTO REGIONAL AGUA,1,18,HUAMANGA - AYACUCHO,2861,AYACUCHO,HUAMANGA,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
160,5404,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,6,OYON - LIMA,2306,LIMA,OYON,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
161,5449,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,18,HUARAL - LIMA,2306,LIMA,HUARAL,,5,9,9,SI,6,12,MUNICIPAL PROVINCIAL
162,3947,PARTIDO POLITICO NACIONAL PERU LIBRE,1,14,OXAPAMPA - PASCO,2218,PASCO,OXAPAMPA,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
163,5498,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,12,HUAURA - LIMA,2306,LIMA,HUAURA,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
164,5517,VICTORIA AMAZONENSE,1,18,BAGUA - AMAZONAS,2878,AMAZONAS,BAGUA,,5,10,8,SI,8,10,MUNICIPAL PROVINCIAL
165,5526,UNO POR ICA,1,12,CHINCHA - ICA,2701,ICA,CHINCHA,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
166,5514,MOVIMIENTO REGIONAL WARI LLAQTA,1,11,LUCANAS - AYACUCHO,2706,AYACUCHO,LUCANAS,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
167,5545,FE EN EL PERU,1,14,HUARAL - LIMA,2898,LIMA,HUARAL,,5,6,8,SI,2,12,MUNICIPAL PROVINCIAL
168,5489,UNO POR ICA,1,10,NASCA - ICA,2701,ICA,NASCA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
169,5534,TRABAJO MAS TRABAJO,1,16,PACASMAYO - LA LIBERTAD,2884,LA LIBERTAD,PACASMAYO,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
170,2009,REFORMA Y HONRADEZ POR MAS OBRAS,1,17,EL COLLAO - PUNO,2912,PUNO,EL COLLAO,,5,9,8,SI,7,10,MUNICIPAL PROVINCIAL
171,2854,MOVIMIENTO REGIONAL GANA AYACUCHO,1,8,HUANCA SANCOS - AYACUCHO,2694,AYACUCHO,HUANCA SANCOS,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
172,5613,VICTORIA AMAZONENSE,1,21,UTCUBAMBA - AMAZONAS,2878,AMAZONAS,UTCUBAMBA,,5,11,10,SI,9,12,MUNICIPAL PROVINCIAL
173,5704,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,12,ZARUMILLA - TUMBES,2173,TUMBES,ZARUMILLA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
174,5759,RENOVACION POPULAR,1,15,CHINCHA - ICA,22,ICA,CHINCHA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
175,5703,FE EN EL PERU,1,19,TRUJILLO - LA LIBERTAD,2898,LA LIBERTAD,TRUJILLO,,5,10,9,SI,3,16,MUNICIPAL PROVINCIAL
176,5824,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,JORGE BASADRE - TACNA,2901,TACNA,JORGE BASADRE,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
177,5871,VICTORIA AMAZONENSE,1,16,BONGARA - AMAZONAS,2878,AMAZONAS,BONGARA,,5,8,8,SI,8,8,MUNICIPAL PROVINCIAL
178,5879,NUEVA LIBERTAD,1,8,JULCAN - LA LIBERTAD,2232,LA LIBERTAD,JULCAN,,5,4,4,NO,0,8,MUNICIPAL PROVINCIAL
179,5882,MOVIMIENTO REGIONAL FUERZA POR MADRE DE DIOS - MR FMDD,1,12,TAHUAMANU - MADRE DE DIOS,2300,MADRE DE DIOS,TAHUAMANU,,5,6,6,SI,6,6,MUNICIPAL PROVINCIAL
180,5939,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,16,RIOJA - SAN MARTIN,2901,SAN MARTIN,RIOJA,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
181,5951,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,17,SULLANA - PIURA,2901,PIURA,SULLANA,,5,9,8,SI,3,14,MUNICIPAL PROVINCIAL
182,5949,PARTIDO DEMOCRATICO SOMOS PERU,1,11,ACOMAYO - CUSCO,14,CUSCO,ACOMAYO,,5,6,5,SI,5,6,MUNICIPAL PROVINCIAL
183,5911,TRABAJO MAS TRABAJO,1,17,VIRU - LA LIBERTAD,2884,LA LIBERTAD,VIRU,,5,9,8,SI,7,10,MUNICIPAL PROVINCIAL
184,5966,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,12,PAITA - PIURA,2901,PIURA,PAITA,,5,5,7,NO,0,12,MUNICIPAL PROVINCIAL
185,5993,VICTORIA AMAZONENSE,1,12,RODRIGUEZ DE MENDOZA - AMAZONAS,2878,AMAZONAS,RODRIGUEZ DE MENDOZA,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
186,6078,UNO POR ICA,1,12,PISCO - ICA,2701,ICA,PISCO,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
187,3327,FUERZA INKA AMAZONICA,1,22,CANCHIS - CUSCO,2164,CUSCO,CANCHIS,,5,12,10,SI,10,12,MUNICIPAL PROVINCIAL
188,6127,FRENTE REGIONAL DE CAJAMARCA,1,11,CONTUMAZA - CAJAMARCA,160,CAJAMARCA,CONTUMAZA,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
189,6176,SOCIOS POR ANCASH,1,8,OCROS - ANCASH,2881,ANCASH,OCROS,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
190,6265,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,13,UCAYALI - LORETO,2901,LORETO,UCAYALI,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
191,6310,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,12,ALTO AMAZONAS - LORETO,2901,LORETO,ALTO AMAZONAS,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
192,6331,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,ILO - MOQUEGUA,2901,MOQUEGUA,ILO,,5,4,6,NO,0,10,MUNICIPAL PROVINCIAL
193,6363,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,17,CAÑETE - LIMA,2901,LIMA,CAÑETE,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
194,6364,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,19,CHICLAYO - LAMBAYEQUE,2901,LAMBAYEQUE,CHICLAYO,,5,10,9,SI,3,16,MUNICIPAL PROVINCIAL
195,6365,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,15,VIRU - LA LIBERTAD,2901,LA LIBERTAD,VIRU,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
196,6368,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,12,HUARI - ANCASH,2901,ANCASH,HUARI,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
197,6373,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,ANTABAMBA - APURIMAC,2901,APURIMAC,ANTABAMBA,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
198,6384,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,13,MARISCAL RAMON CASTILLA - LORETO,2901,LORETO,MARISCAL RAMON CASTILLA,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
199,6387,FRENTE POPULAR AGRICOLA FIA DEL PERU,2,12,MARISCAL RAMON CASTILLA - LORETO,2901,LORETO,MARISCAL RAMON CASTILLA,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
200,6394,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,12,PACHITEA - HUANUCO,2901,HUANUCO,PACHITEA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
201,6399,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,LA MAR - AYACUCHO,2901,AYACUCHO,LA MAR,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
202,6400,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,8,CANGALLO - AYACUCHO,2901,AYACUCHO,CANGALLO,,5,4,4,NO,0,8,MUNICIPAL PROVINCIAL
203,6402,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,8,PALPA - ICA,2901,ICA,PALPA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
204,6457,FUERZA AREQUIPEÑA,1,10,ISLAY - AREQUIPA,1393,AREQUIPA,ISLAY,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
205,6448,SOMOS PUEBLO,1,12,CARABAYA - PUNO,2657,PUNO,CARABAYA,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
206,6228,VICTORIA AMAZONENSE,1,14,CHACHAPOYAS - AMAZONAS,2878,AMAZONAS,CHACHAPOYAS,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
207,6523,TODOS SOMOS UCAYALI,1,16,CORONEL PORTILLO - UCAYALI,1396,UCAYALI,CORONEL PORTILLO,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
208,6533,PARTIDO DEMOCRATICO SOMOS PERU,1,16,CUSCO - CUSCO,14,CUSCO,CUSCO,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
209,6243,MOVIMIENTO REGIONAL AGUA,1,10,PAUCAR DEL SARA SARA - AYACUCHO,2861,AYACUCHO,PAUCAR DEL SARA SARA,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
210,6647,"AREQUIPA, TRADICION Y FUTURO",1,9,LA UNION - AREQUIPA,142,AREQUIPA,LA UNION,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
211,6650,MOVIMIENTO REGIONAL AGUA,1,10,CASTROVIRREYNA - HUANCAVELICA,2681,HUANCAVELICA,CASTROVIRREYNA,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
212,4994,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,18,HUANUCO - HUANUCO,2162,HUANUCO,HUANUCO,,5,10,8,SI,4,14,MUNICIPAL PROVINCIAL
213,6676,MORAL Y DESARROLLO,1,27,SAN ROMAN - PUNO,292,PUNO,SAN ROMAN,,5,14,13,SI,13,14,MUNICIPAL PROVINCIAL
214,6744,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,15,CAÑETE - LIMA,2306,LIMA,CAÑETE,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
215,6747,ALIANZA GOBIERNO UNIDAD Y ACCION,1,14,HUAYLAS - ANCASH,2856,ANCASH,HUAYLAS,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
216,6255,PARTIDO POLITICO NACIONAL PERU LIBRE,1,20,MARISCAL NIETO - MOQUEGUA,2218,MOQUEGUA,MARISCAL NIETO,,5,10,10,SI,10,10,MUNICIPAL PROVINCIAL
217,1572,MOVIMIENTO CIVICO PERUANO,1,16,TACNA - TACNA,2351,TACNA,TACNA,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
218,6804,MOVIMIENTO POLITICO CAMBIEMOS X HCO,1,14,LEONCIO PRADO - HUANUCO,2733,HUANUCO,LEONCIO PRADO,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
219,655,ORGANIZACION POLITICA UNIDAD REGIONAL,1,20,PIURA - PIURA,2711,PIURA,PIURA,,5,11,9,SI,4,16,MUNICIPAL PROVINCIAL
220,6221,MOVIMIENTO REGIONAL AGUA,1,10,VICTOR FAJARDO - AYACUCHO,2861,AYACUCHO,VICTOR FAJARDO,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
221,5959,PARTIDO POLITICO NACIONAL PERU LIBRE,1,8,TAHUAMANU - MADRE DE DIOS,2218,MADRE DE DIOS,TAHUAMANU,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
222,844,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,12,PUERTO INCA - HUANUCO,2162,HUANUCO,PUERTO INCA,,5,6,6,SI,4,8,MUNICIPAL PROVINCIAL
223,1005,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,10,MARAÑON - HUANUCO,2162,HUANUCO,MARAÑON,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
224,6917,ALIANZA GOBIERNO UNIDAD Y ACCION,1,8,MARISCAL LUZURIAGA - ANCASH,2856,ANCASH,MARISCAL LUZURIAGA,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
225,6968,"MOVIMIENTO POLITICO ""COMPROMISO Y DESARROLLO""",2,10,ILO - MOQUEGUA,2915,MOQUEGUA,ILO,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
226,6986,JUNIN RENACE,1,12,JAUJA - JUNIN,2716,JUNIN,JAUJA,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
227,6997,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",1,14,TUMBES - TUMBES,2759,TUMBES,TUMBES,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
228,6960,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,2,12,LAMPA - PUNO,2667,PUNO,LAMPA,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
229,6833,FE EN EL PERU,1,58,LIMA - LIMA,2898,LIMA,LIMA,,5,30,28,SI,18,40,MUNICIPAL PROVINCIAL
230,7023,ALIANZA GOBIERNO UNIDAD Y ACCION,1,15,PALLASCA - ANCASH,2856,ANCASH,PALLASCA,,5,8,7,SI,7,8,MUNICIPAL PROVINCIAL
231,5725,MOVIMIENTO REGIONAL GANA AYACUCHO,1,17,HUANTA - AYACUCHO,2694,AYACUCHO,HUANTA,,5,9,8,SI,7,10,MUNICIPAL PROVINCIAL
232,7144,FE EN EL PERU,1,14,ASCOPE - LA LIBERTAD,2898,LA LIBERTAD,ASCOPE,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
233,7174,FE EN EL PERU,1,16,SANTA - ANCASH,2898,ANCASH,SANTA,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
234,132,FRENTE REGIONAL DE CAJAMARCA,1,14,SAN IGNACIO - CAJAMARCA,160,CAJAMARCA,SAN IGNACIO,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
235,7182,PARTIDO POLITICO NACIONAL PERU LIBRE,1,22,PASCO - PASCO,2218,PASCO,PASCO,,5,11,11,SI,10,12,MUNICIPAL PROVINCIAL
236,7239,PARTIDO DEMOCRATICO SOMOS PERU,1,8,JORGE BASADRE - TACNA,14,TACNA,JORGE BASADRE,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
237,7247,FE EN EL PERU,1,10,LUCANAS - AYACUCHO,2898,AYACUCHO,LUCANAS,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
238,6272,RENOVACION POPULAR,1,8,GRAN CHIMU - LA LIBERTAD,22,LA LIBERTAD,GRAN CHIMU,,5,4,4,NO,0,8,MUNICIPAL PROVINCIAL
239,7301,FRENTE REGIONAL DE CAJAMARCA,1,20,CAJABAMBA - CAJAMARCA,160,CAJAMARCA,CAJABAMBA,,5,11,9,SI,10,10,MUNICIPAL PROVINCIAL
240,7317,PATRIA JOVEN,1,7,OYON - LIMA,553,LIMA,OYON,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
241,3140,RENOVACION POPULAR,1,13,VIRU - LA LIBERTAD,22,LA LIBERTAD,VIRU,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
242,7346,ACCION POPULAR,1,12,HUALLAGA - SAN MARTIN,4,SAN MARTIN,HUALLAGA,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
243,7327,FE EN EL PERU,1,15,CORONEL PORTILLO - UCAYALI,2898,UCAYALI,CORONEL PORTILLO,,5,8,7,SI,1,14,MUNICIPAL PROVINCIAL
244,5171,RENOVACION POPULAR,1,14,CELENDIN - CAJAMARCA,22,CAJAMARCA,CELENDIN,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
245,7365,ACCION POPULAR,1,10,MARISCAL CACERES - SAN MARTIN,4,SAN MARTIN,MARISCAL CACERES,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
246,5447,RENOVACION POPULAR,1,15,SAN IGNACIO - CAJAMARCA,22,CAJAMARCA,SAN IGNACIO,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
247,5482,RENOVACION POPULAR,1,14,JAEN - CAJAMARCA,22,CAJAMARCA,JAEN,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
248,7392,PATRIA JOVEN,1,8,CANTA - LIMA,553,LIMA,CANTA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
249,1130,MOVIMENTO INDEPENDIENTE REGIONAL FUERZA TACNA,1,8,CANDARAVE - TACNA,2432,TACNA,CANDARAVE,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
250,7426,PARTIDO DEMOCRATICO SOMOS PERU,1,14,NASCA - ICA,14,ICA,NASCA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
251,4331,PARTIDO DEMOCRATICO SOMOS PERU,1,15,PISCO - ICA,14,ICA,PISCO,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
252,7441,ACCION POPULAR,2,15,SAN MARTIN - SAN MARTIN,4,SAN MARTIN,SAN MARTIN,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
253,7451,FE EN EL PERU,1,16,PIURA - PIURA,2898,PIURA,PIURA,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
254,7469,FE EN EL PERU,1,12,TUMBES - TUMBES,2898,TUMBES,TUMBES,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
255,7465,ACCION POPULAR,1,15,SAN MARTIN - SAN MARTIN,4,SAN MARTIN,SAN MARTIN,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
256,7483,PARTIDO PATRIOTICO DEL PERU,1,20,CALLAO - CALLAO,2869,CALLAO,CALLAO,,5,10,10,SI,4,16,MUNICIPAL PROVINCIAL
257,7492,MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS,1,11,CHURCAMPA - HUANCAVELICA,226,HUANCAVELICA,CHURCAMPA,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
258,787,MOVIMIENTO REGIONAL JUVENTUD PASQUEÑA,1,8,DANIEL ALCIDES CARRION - PASCO,2753,PASCO,DANIEL ALCIDES CARRION,,5,4,4,NO,0,8,MUNICIPAL PROVINCIAL
259,7516,FE EN EL PERU,1,14,MOYOBAMBA - SAN MARTIN,2898,SAN MARTIN,MOYOBAMBA,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
260,786,MOVIMIENTO REGIONAL JUVENTUD PASQUEÑA,1,12,PASCO - PASCO,2753,PASCO,PASCO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
261,780,MOVIMIENTO REGIONAL JUVENTUD PASQUEÑA,1,10,OXAPAMPA - PASCO,2753,PASCO,OXAPAMPA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
262,7531,PARTIDO DEMOCRATICO SOMOS PERU,1,16,CHINCHA - ICA,14,ICA,CHINCHA,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
263,5484,"PARA LA TRANSFORMACION, INTEGRACION Y ALIANZA-PATRIA",1,16,TACNA - TACNA,2904,TACNA,TACNA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
264,5587,NUEVA LIBERTAD,1,13,ASCOPE - LA LIBERTAD,2232,LA LIBERTAD,ASCOPE,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
265,7524,PATRIA JOVEN,1,17,HUAURA - LIMA,553,LIMA,HUAURA,,5,8,9,SI,5,12,MUNICIPAL PROVINCIAL
266,7575,ACCION POPULAR,1,10,TOCACHE - SAN MARTIN,4,SAN MARTIN,TOCACHE,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
267,7561,SOMOS PUEBLO,1,26,SAN ROMAN - PUNO,2657,PUNO,SAN ROMAN,,5,13,13,SI,12,14,MUNICIPAL PROVINCIAL
268,7528,FE EN EL PERU,1,18,SULLANA - PIURA,2898,PIURA,SULLANA,,5,10,8,NO,4,14,MUNICIPAL PROVINCIAL
269,7597,MOVIMIENTO REGIONAL GANA AYACUCHO,1,9,PAUCAR DEL SARA SARA - AYACUCHO,2694,AYACUCHO,PAUCAR DEL SARA SARA,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
270,7678,MOVIMIENTO ESPERANZA REGION AMAZONICA,1,12,ALTO AMAZONAS - LORETO,150,LORETO,ALTO AMAZONAS,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
271,7685,ACCION POPULAR,1,13,MOYOBAMBA - SAN MARTIN,4,SAN MARTIN,MOYOBAMBA,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
272,7700,YO AREQUIPA,1,8,CONDESUYOS - AREQUIPA,2744,AREQUIPA,CONDESUYOS,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
273,3031,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,1,16,TACNA - TACNA,1403,TACNA,TACNA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
274,3771,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,8,TAHUAMANU - MADRE DE DIOS,2173,MADRE DE DIOS,TAHUAMANU,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
275,7793,RENOVACION POPULAR,1,14,PISCO - ICA,22,ICA,PISCO,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
276,7781,CAMINEMOS JUNTOS POR JUNIN,1,15,SATIPO - JUNIN,122,JUNIN,SATIPO,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
277,4572,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,2,16,TACNA - TACNA,1403,TACNA,TACNA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
278,4545,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,1,8,JORGE BASADRE - TACNA,1403,TACNA,JORGE BASADRE,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
279,5494,ALIANZA GOBIERNO UNIDAD Y ACCION,1,12,HUARMEY - ANCASH,2856,ANCASH,HUARMEY,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
280,6813,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,TAMBOPATA - MADRE DE DIOS,2218,MADRE DE DIOS,TAMBOPATA,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
281,7880,PARTIDO POLITICO NACIONAL PERU LIBRE,1,6,MANU - MADRE DE DIOS,2218,MADRE DE DIOS,MANU,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
282,7689,PATRIA JOVEN,1,14,CAÑETE - LIMA,553,LIMA,CAÑETE,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
283,6235,RENOVACION POPULAR,1,16,HUANUCO - HUANUCO,22,HUANUCO,HUANUCO,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
284,8020,PATRIA JOVEN,1,14,HUARAL - LIMA,553,LIMA,HUARAL,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
285,4559,RENOVACION POPULAR,1,14,HUARAZ - ANCASH,22,ANCASH,HUARAZ,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
286,8145,REFORMA Y HONRADEZ POR MAS OBRAS,1,13,MELGAR - PUNO,2912,PUNO,MELGAR,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
287,8205,ACCION POPULAR,1,12,MORROPON - PIURA,4,PIURA,MORROPON,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
288,8271,MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS,1,14,TAYACAJA - HUANCAVELICA,226,HUANCAVELICA,TAYACAJA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
289,767,NUESTRO ILO - MOQUEGUA - SANCHEZ CERRO,1,10,MARISCAL NIETO - MOQUEGUA,2497,MOQUEGUA,MARISCAL NIETO,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
290,8262,ORGANIZACION POLITICA UNIDAD REGIONAL,1,14,SECHURA - PIURA,2711,PIURA,SECHURA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
