,idPlanGobierno,idOrganizacionPolitica,txOrganizacionPolitica,idTipoEleccion,txTipoEleccion,idJuradoElectoral,txJuradoElectoral,txRutaCompleto,txRutaResumen,txTipoPlan,txCodExpedienteExt,idEstadoLista,txEstadoLista,nuCantidadCandidatos,txUbigeo,txDistritoElectoral,txRegion,txProvincia,txDistrito
408,20462,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/de16f503-cbae-4371-8dc9-be9d5cab078c.pdf,https://mpesije.jne.gob.pe/docs/d0d62291-5289-47ea-9aa1-c0bb0f6d9524.pdf,,ERM.2022006438,152,IMPROCEDENTE,10,140138,,LIMA,LIMA,SAN LUIS
409,16871,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/845da9da-155a-486f-aa93-195eeff343c4.pdf,https://mpesije.jne.gob.pe/docs/c56cfaea-7938-4839-93ee-8744c1e381ab.pdf,,ERM.2022007924,158,INSCRITO,8,140139,,LIMA,LIMA,CIENEGUILLA
410,16817,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/95f74803-172f-4b68-8e62-e7ffea6762a7.pdf,https://mpesije.jne.gob.pe/docs/4fa64b51-7986-46b8-8fbd-cd1f5202de32.pdf,,ERM.2022009258,158,INSCRITO,8,140139,,LIMA,LIMA,CIENEGUILLA
411,24879,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/b8f5b491-7815-46fc-872c-553005c24ddf.pdf,https://mpesije.jne.gob.pe/docs/3a1aa9b4-46d4-43b4-9557-a4aae62bdba5.pdf,,ERM.2022013146,158,INSCRITO,8,140139,,LIMA,LIMA,CIENEGUILLA
412,22729,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/c7df17a5-d32a-4977-8e20-d24b60f9bc10.pdf,https://mpesije.jne.gob.pe/docs/2d74051e-ad78-4d48-b930-aeed3706f5e7.pdf,,ERM.2022016635,152,IMPROCEDENTE,8,140139,,LIMA,LIMA,CIENEGUILLA
413,23866,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/c8a0c289-012b-4157-b87f-ebf87b6ac598.pdf,https://mpesije.jne.gob.pe/docs/a1eabb74-5717-4a73-809b-5eb7f0d0896e.pdf,,ERM.2022016377,152,IMPROCEDENTE,8,140139,,LIMA,LIMA,CIENEGUILLA
414,21333,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/97875bad-9cc5-415b-810b-dfc9a25c1c4a.pdf,https://mpesije.jne.gob.pe/docs/50af215a-67f4-4dd6-887e-da1da92aa88c.pdf,,ERM.2022013381,158,INSCRITO,8,140139,,LIMA,LIMA,CIENEGUILLA
415,20130,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/8fabeb3e-8565-4a27-9278-6edeaab16dab.pdf,https://mpesije.jne.gob.pe/docs/347e24ca-7f3d-43b1-b15f-54f003b785dc.pdf,,ERM.2022012443,158,INSCRITO,8,140139,,LIMA,LIMA,CIENEGUILLA
416,22701,2901,FRENTE POPULAR AGRICOLA FIA DEL PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/b8f42d57-3880-4bf4-b955-57f72ad8bdd6.pdf,https://mpesije.jne.gob.pe/docs/768785d0-e8ab-4293-a9aa-573d9099d24d.pdf,,ERM.2022015610,152,IMPROCEDENTE,8,140139,,LIMA,LIMA,CIENEGUILLA
417,28144,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/03be4c3f-9bf8-4efb-a7ee-ca1cdee925fc.pdf,https://mpesije.jne.gob.pe/docs/43f063a1-e156-4a5c-b4d2-34343cb191da.pdf,,ERM.2022006114,152,IMPROCEDENTE,8,140139,,LIMA,LIMA,CIENEGUILLA
418,23227,2895,PARTIDO DEMOCRATA VERDE,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/81d0fd06-8645-4985-9570-a7e1ac425d4a.pdf,https://mpesije.jne.gob.pe/docs/a6c4b182-fd7c-4448-a13f-907edf61716e.pdf,,ERM.2022009366,152,IMPROCEDENTE,8,140139,,LIMA,LIMA,CIENEGUILLA
419,18899,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/0edfc4d0-2f7a-4e31-af8f-38b542b5e246.pdf,https://mpesije.jne.gob.pe/docs/13da8fc4-ee83-4c3f-bae8-3dc5c9b95c45.pdf,,ERM.2022010840,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
420,28907,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/2fcdf042-d529-42a7-98ab-ca96e4b3ca37.pdf,https://mpesije.jne.gob.pe/docs/d8ca7e72-ebbf-455b-959f-17aa61f454f7.pdf,,ERM.2022008741,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
421,17247,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/ccf87276-97ce-421a-9506-2d91969a95cc.pdf,https://mpesije.jne.gob.pe/docs/5f4da9c4-4dcb-4659-8ae4-f0cf3468d4f1.pdf,,ERM.2022006750,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
422,24109,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/09b03456-1dde-4311-8514-25c9fcd73687.pdf,https://mpesije.jne.gob.pe/docs/3d62152f-9456-415d-a050-4bcdf8b9d681.pdf,,ERM.2022009819,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
423,19776,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/ca907b76-6cd8-4417-91c0-8545a3db3e27.pdf,https://mpesije.jne.gob.pe/docs/f6f234c0-5e0e-4e6b-a8a8-982f9c243f85.pdf,,ERM.2022007215,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
424,23519,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/6b97fda0-428f-4b5a-8648-20f11521673f.pdf,https://mpesije.jne.gob.pe/docs/ac3fd5cd-9361-4c64-bd34-b341c43c9556.pdf,,ERM.2022007214,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
425,16756,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/0c243de8-abe6-462b-80e4-5c87ef0561c6.pdf,https://mpesije.jne.gob.pe/docs/556bcfd4-8fb3-4f59-b682-134dd1de940b.pdf,,ERM.2022005700,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
426,18149,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/980034a6-370a-47cf-bbd1-0b0ca39bf2c5.pdf,https://mpesije.jne.gob.pe/docs/e4666a2c-1b7a-4861-89e1-6968ed254ea1.pdf,,ERM.2022014242,152,IMPROCEDENTE,12,140140,,LIMA,LIMA,SAN BORJA
427,18111,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/9c05fc4c-67fc-4742-a7df-ce8429a203be.pdf,https://mpesije.jne.gob.pe/docs/ca72e5d7-5a8e-49b1-a670-91f5134de016.pdf,,ERM.2022010349,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
428,20045,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/d55da513-7db9-4120-b4e5-6dcba0a1a8f2.pdf,https://mpesije.jne.gob.pe/docs/4a6617c0-668d-49db-89a1-4fc3b4a392b7.pdf,,ERM.2022009597,152,IMPROCEDENTE,12,140140,,LIMA,LIMA,SAN BORJA
429,21286,2869,PARTIDO PATRIOTICO DEL PERU,6,MUNICIPAL DISTRITAL,1699,LIMA OESTE 2,https://mpesije.jne.gob.pe/docs/dcaae675-3ab1-4c05-8e1b-deaa9fdb923d.pdf,https://mpesije.jne.gob.pe/docs/44ffebc1-eb00-46a6-a657-0d4f89d2924c.pdf,,ERM.2022015165,158,INSCRITO,12,140140,,LIMA,LIMA,SAN BORJA
430,29486,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/4e51cccb-37cb-4dc9-bb61-320d1c503bc1.pdf,https://mpesije.jne.gob.pe/docs/e6bb9fb6-da67-4d34-8fc5-aec0be84b8d7.pdf,,ERM.2022009462,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
431,19089,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/82a7400a-4caa-427c-a421-6841caa4d388.pdf,https://mpesije.jne.gob.pe/docs/5aa51f48-bd68-412a-8f1f-3b1be282c316.pdf,,ERM.2022008723,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
432,24589,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/9da478c6-1a93-4f3d-9d1f-45fd40389075.pdf,https://mpesije.jne.gob.pe/docs/348f4547-ca76-41e5-9aef-ded6e5c2d579.pdf,,ERM.2022008064,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
433,18227,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/471c0217-7e1f-4fe3-bee2-36e784a3b3ba.pdf,https://mpesije.jne.gob.pe/docs/11afe2fe-4fc1-4db1-82f5-b77ebb4826c2.pdf,,ERM.2022018460,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
434,20920,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/519ba02d-e3b9-4bbc-a586-d3597ee692f3.pdf,https://mpesije.jne.gob.pe/docs/4b29d96c-45ef-42b8-8065-1da4eda4f71a.pdf,,ERM.2022012016,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
435,25364,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/cf61c1fe-982e-40c4-b9fc-8f78e7dd76c5.pdf,https://mpesije.jne.gob.pe/docs/8c240150-3682-44f3-8808-981d31514e53.pdf,,ERM.2022012089,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
436,16669,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/d4d08390-6676-4ccb-acc5-1a0080b20bf8.pdf,https://mpesije.jne.gob.pe/docs/7af02c68-e9c7-432e-8506-7816b2c6eff5.pdf,,ERM.2022006060,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
437,18387,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/eca6e37b-b7fa-44ba-a165-eada9f9e91dc.pdf,https://mpesije.jne.gob.pe/docs/c42b987d-d907-4adb-8e61-49f176624a2d.pdf,,ERM.2022007600,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
438,20313,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/9f1a555c-0e68-401a-9ae1-6ddbbb86a5fb.pdf,https://mpesije.jne.gob.pe/docs/a23080be-b848-4389-b75b-df8356c38d68.pdf,,ERM.2022016711,152,IMPROCEDENTE,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
439,17683,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/318143f5-ce27-4c75-b083-53e890999709.pdf,https://mpesije.jne.gob.pe/docs/ef16e8b6-779a-4bac-82bf-a0f51eb400bf.pdf,,ERM.2022012960,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
440,20394,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/4fb9a79b-04f6-4e77-b344-ccbe6e9b4f7c.pdf,https://mpesije.jne.gob.pe/docs/19517219-6b14-4934-b849-d5f81df67c2e.pdf,,ERM.2022006098,152,IMPROCEDENTE,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
441,22495,2895,PARTIDO DEMOCRATA VERDE,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/4de9f5aa-028a-4b88-abc6-f1125dccfef8.pdf,https://mpesije.jne.gob.pe/docs/cb226251-0aad-4d0f-aeb8-fe1aa10cb346.pdf,,ERM.2022009502,152,IMPROCEDENTE,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
442,22269,2869,PARTIDO PATRIOTICO DEL PERU,6,MUNICIPAL DISTRITAL,1702,LIMA SUR 2,https://mpesije.jne.gob.pe/docs/47e87e04-e73a-4eb5-b603-4634e28bca55.pdf,https://mpesije.jne.gob.pe/docs/e021148d-5d37-455e-a037-dd9f659f1be9.pdf,,ERM.2022015430,149,ADMITIDO,14,140141,,LIMA,LIMA,VILLA EL SALVADOR
443,29372,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/518547c5-337b-4c07-84c9-618726ca9707.pdf,https://mpesije.jne.gob.pe/docs/812bc17e-9ecd-436f-9901-599afa42f53c.pdf,,ERM.2022010452,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
444,16914,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/b4a767c2-aa29-4899-b809-59cc904adf09.pdf,https://mpesije.jne.gob.pe/docs/08ee868f-ca0b-42f2-aabf-4a597c862789.pdf,,ERM.2022008188,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
445,16866,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/a969f1b7-1e33-4b03-9e6c-8dfe0833fe31.pdf,https://mpesije.jne.gob.pe/docs/a16211ce-ef8e-41de-9007-5205046771b9.pdf,,ERM.2022008702,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
446,25894,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/c85e8a69-f78a-4b2c-9a41-18a43a54ca98.pdf,https://mpesije.jne.gob.pe/docs/7c1c5e48-e0f0-43f3-adbb-6f089399b2cb.pdf,,ERM.2022008706,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
447,18290,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/a3be344f-96e3-43ec-90e1-ebd633fc4cb5.pdf,https://mpesije.jne.gob.pe/docs/e9427422-c5ce-4681-8f07-c6606196b91e.pdf,,ERM.2022015842,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
448,20911,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/ef0f72af-d946-46dc-9893-7f470e1377ae.pdf,https://mpesije.jne.gob.pe/docs/4531b15a-926f-4286-b181-54ea3f67c770.pdf,,ERM.2022010447,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
449,26542,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/0d0a3840-4bdb-4964-958a-92debe8592ab.pdf,https://mpesije.jne.gob.pe/docs/ae80b4b2-f4b4-425a-9e7f-a5f845a05e21.pdf,,ERM.2022013435,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
450,16868,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/2bd645d4-36b0-4160-9a3d-4115f213645f.pdf,https://mpesije.jne.gob.pe/docs/60e5277c-fb49-4c42-9e39-3cdb75c134d7.pdf,,ERM.2022005665,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
451,19266,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/56b1b280-a820-4887-bd67-f242b1d9d77b.pdf,https://mpesije.jne.gob.pe/docs/1e39654a-2c69-4d59-a582-0822661798b1.pdf,,ERM.2022010460,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
452,20981,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/641800c6-c332-4d50-87a9-f627f2af3d8f.pdf,https://mpesije.jne.gob.pe/docs/1cbb645b-3a7b-43e8-b2b9-ea707554c70a.pdf,,ERM.2022014266,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
453,18155,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/4c4e65c1-8bf8-4290-9834-081989cb91c9.pdf,https://mpesije.jne.gob.pe/docs/fba41236-2147-41ed-9144-7d7e46437ba2.pdf,,ERM.2022006683,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
454,21637,2895,PARTIDO DEMOCRATA VERDE,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/f7db12a1-5a87-4439-afdd-5674f6865671.pdf,https://mpesije.jne.gob.pe/docs/7272acab-18e0-4052-9d66-0366e121d614.pdf,,ERM.2022009312,152,IMPROCEDENTE,14,140142,,LIMA,LIMA,LOS OLIVOS
455,22955,2869,PARTIDO PATRIOTICO DEL PERU,6,MUNICIPAL DISTRITAL,1696,LIMA NORTE 1,https://mpesije.jne.gob.pe/docs/b4cbe5f5-93e4-4225-b812-d0b311e0abbd.pdf,https://mpesije.jne.gob.pe/docs/59018273-3635-46f5-bb40-cb3dac27fcc5.pdf,,ERM.2022015097,158,INSCRITO,14,140142,,LIMA,LIMA,LOS OLIVOS
456,16918,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/bcb641ff-ecd8-43b6-a4ac-c296763eab82.pdf,https://mpesije.jne.gob.pe/docs/1158ea72-4ba5-4f10-8a0b-2bacc697b57a.pdf,,ERM.2022009308,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
457,17403,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/4db0831b-407b-4293-a3c4-f71516f63c92.pdf,https://mpesije.jne.gob.pe/docs/c42252d0-191b-4023-ac09-9447bdb4cede.pdf,,ERM.2022015712,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
458,24943,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/c7202592-ae3a-4a09-90e5-1fc473cf79f1.pdf,https://mpesije.jne.gob.pe/docs/36e6498a-5743-453f-9757-6660cbcde67b.pdf,,ERM.2022013039,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
459,18004,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/1f8f0627-48e1-4843-a9f6-b93e245b401f.pdf,https://mpesije.jne.gob.pe/docs/0187eecd-3170-475c-a0ce-b93e1c5dbf95.pdf,,ERM.2022017519,152,IMPROCEDENTE,12,140143,,LIMA,LIMA,SANTA ANITA
460,19154,1366,FUERZA POPULAR,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/c30ec111-cce4-44c9-926f-0df84ddb0281.pdf,https://mpesije.jne.gob.pe/docs/c2f119ec-84fe-481d-9cbc-b218247a78e9.pdf,,ERM.2022011389,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
461,23133,2840,PARTIDO MORADO,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/ce1d68cb-1f81-41c0-8e8f-f6f5fdd538af.pdf,https://mpesije.jne.gob.pe/docs/ae9276d4-a8dd-4380-8d1a-2022aae38776.pdf,,ERM.2022007331,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
462,16672,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/4e38cc81-df51-477d-a273-0fddf9caa830.pdf,https://mpesije.jne.gob.pe/docs/19addd9e-bb32-44a8-9fe9-df20f786edd3.pdf,,ERM.2022005760,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
463,27442,2173,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/290c8b69-34b0-4ce1-85db-ea0da0e7fa9e.pdf,https://mpesije.jne.gob.pe/docs/b2c914f9-bc9c-4a9e-9646-0ce466ce4bbc.pdf,,ERM.2022016743,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
464,21843,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/2935b716-701c-407d-9edf-6df1b8f9ed50.pdf,https://mpesije.jne.gob.pe/docs/9763bb48-debc-4adc-9a01-b2e0295eb95c.pdf,,ERM.2022013331,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
465,20447,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/95c872da-02cc-4f1d-aec4-991c0c8278fc.pdf,https://mpesije.jne.gob.pe/docs/08a4c93a-92fb-446a-8d12-a305c76f070b.pdf,,ERM.2022006930,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
466,27071,2901,FRENTE POPULAR AGRICOLA FIA DEL PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/eef77e3f-ddec-417d-ab2f-42ec2ea076a7.pdf,https://mpesije.jne.gob.pe/docs/2df448a4-147f-4214-8b12-780cb04cacb8.pdf,,ERM.2022018030,152,IMPROCEDENTE,12,140143,,LIMA,LIMA,SANTA ANITA
467,19710,2898,FE EN EL PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/9912271c-75e6-4685-bab9-dd950492c1fd.pdf,https://mpesije.jne.gob.pe/docs/176ab080-ecc1-4b2f-a1df-629bb24db99a.pdf,,ERM.2022006694,152,IMPROCEDENTE,12,140143,,LIMA,LIMA,SANTA ANITA
468,24678,2869,PARTIDO PATRIOTICO DEL PERU,6,MUNICIPAL DISTRITAL,1694,LIMA ESTE 1,https://mpesije.jne.gob.pe/docs/be3acbc8-6674-461e-9504-fec8930d5cfb.pdf,https://mpesije.jne.gob.pe/docs/bdc6766e-9299-485c-adc0-3eb7d0bd08c1.pdf,,ERM.2022015762,158,INSCRITO,12,140143,,LIMA,LIMA,SANTA ANITA
