,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos,ubigeo_reniec,departamento,provincia,distrito
136,19,SOCIOS POR ANCASH,,100.0,370,370,8538,00000019.jpg,12.187,9.888,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
137,4,ALIANZA PARA EL PROGRESO,,100.0,370,370,13439,00000004.jpg,19.183,15.564,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
138,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,370,370,8110,00000021.jpg,11.576,9.393,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
139,5,JUNTOS POR EL PERU,,100.0,370,370,7913,00000005.jpg,11.295,9.164,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
140,18,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.0,370,370,4502,00000018.jpg,6.426,5.214,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
141,182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.0,370,370,3691,00000182.jpg,5.269,4.275,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
142,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,370,370,2631,00000011.jpg,3.756,3.047,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
143,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,370,370,11048,00000020.jpg,15.77,12.795,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
144,3,RENOVACION POPULAR,,100.0,370,370,2048,00000003.jpg,2.923,2.372,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
145,1,ACCION POPULAR,,100.0,370,370,612,00000001.jpg,0.874,0.709,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
146,9,PODEMOS PERU,,100.0,370,370,1471,00000009.jpg,2.1,1.704,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
147,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,370,370,1019,00000002.jpg,1.455,1.18,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
148,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,370,370,856,00000007.jpg,1.222,0.991,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
149,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,370,370,1960,00000008.jpg,2.798,2.27,12/10/2022,12:30 h,100.0000,21309,16288,21309,ANCASH,SANTA,NUEVO CHIMBOTE
150,5,JUNTOS POR EL PERU,,100.0,9,9,423,00000005.jpg,24.722,19.14,12/10/2022,12:30 h,100.0000,21506,499,21506,ANCASH,YUNGAY,RANRAHIRCA
151,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,9,9,464,00000021.jpg,27.119,20.995,12/10/2022,12:30 h,100.0000,21506,499,21506,ANCASH,YUNGAY,RANRAHIRCA
152,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,310,00000004.jpg,18.118,14.027,12/10/2022,12:30 h,100.0000,21506,499,21506,ANCASH,YUNGAY,RANRAHIRCA
153,19,SOCIOS POR ANCASH,,100.0,9,9,107,00000019.jpg,6.254,4.842,12/10/2022,12:30 h,100.0000,21506,499,21506,ANCASH,YUNGAY,RANRAHIRCA
154,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,9,9,48,00000020.jpg,2.805,2.172,12/10/2022,12:30 h,100.0000,21506,499,21506,ANCASH,YUNGAY,RANRAHIRCA
155,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,9,9,359,00000008.jpg,20.982,16.244,12/10/2022,12:30 h,100.0000,21506,499,21506,ANCASH,YUNGAY,RANRAHIRCA
156,21,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.0,5,5,227,00000021.jpg,34.869,22.453,12/10/2022,12:30 h,100.0000,21603,360,21603,ANCASH,ANTONIO RAYMONDI,CHACCHO
157,20,MOVIMIENTO REGIONAL EL MAICITO,,100.0,5,5,160,00000020.jpg,24.578,15.826,12/10/2022,12:30 h,100.0000,21603,360,21603,ANCASH,ANTONIO RAYMONDI,CHACCHO
158,19,SOCIOS POR ANCASH,,100.0,5,5,52,00000019.jpg,7.988,5.143,12/10/2022,12:30 h,100.0000,21603,360,21603,ANCASH,ANTONIO RAYMONDI,CHACCHO
159,5,JUNTOS POR EL PERU,,100.0,5,5,32,00000005.jpg,4.916,3.165,12/10/2022,12:30 h,100.0000,21603,360,21603,ANCASH,ANTONIO RAYMONDI,CHACCHO
160,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,5,5,180,00000008.jpg,27.65,17.804,12/10/2022,12:30 h,100.0000,21603,360,21603,ANCASH,ANTONIO RAYMONDI,CHACCHO
161,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,14,14,423,00000024.jpg,19.245,14.252,12/10/2022,12:30 h,100.0000,30106,770,30106,APURIMAC,ABANCAY,LAMBRAMA
162,4,ALIANZA PARA EL PROGRESO,,100.0,14,14,433,00000004.jpg,19.7,14.589,12/10/2022,12:30 h,100.0000,30106,770,30106,APURIMAC,ABANCAY,LAMBRAMA
163,1,ACCION POPULAR,,100.0,14,14,488,00000001.jpg,22.202,16.442,12/10/2022,12:30 h,100.0000,30106,770,30106,APURIMAC,ABANCAY,LAMBRAMA
164,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,14,14,398,00000002.jpg,18.107,13.41,12/10/2022,12:30 h,100.0000,30106,770,30106,APURIMAC,ABANCAY,LAMBRAMA
165,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,14,14,398,00000011.jpg,18.107,13.41,12/10/2022,12:30 h,100.0000,30106,770,30106,APURIMAC,ABANCAY,LAMBRAMA
166,25,PROGRESISTA DE APURIMAC,,100.0,14,14,55,00000025.jpg,2.502,1.853,12/10/2022,12:30 h,100.0000,30106,770,30106,APURIMAC,ABANCAY,LAMBRAMA
167,10,PARTIDO MORADO,,100.0,14,14,3,00000010.jpg,0.136,0.101,12/10/2022,12:30 h,100.0000,30106,770,30106,APURIMAC,ABANCAY,LAMBRAMA
168,1,ACCION POPULAR,,100.0,15,15,363,00000001.jpg,16.553,12.569,12/10/2022,12:30 h,100.0000,30107,695,30107,APURIMAC,ABANCAY,PICHIRHUA
169,25,PROGRESISTA DE APURIMAC,,100.0,15,15,348,00000025.jpg,15.869,12.05,12/10/2022,12:30 h,100.0000,30107,695,30107,APURIMAC,ABANCAY,PICHIRHUA
170,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,15,15,201,00000002.jpg,9.166,6.96,12/10/2022,12:30 h,100.0000,30107,695,30107,APURIMAC,ABANCAY,PICHIRHUA
171,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,15,15,130,00000024.jpg,5.928,4.501,12/10/2022,12:30 h,100.0000,30107,695,30107,APURIMAC,ABANCAY,PICHIRHUA
172,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,15,15,488,00000011.jpg,22.253,16.898,12/10/2022,12:30 h,100.0000,30107,695,30107,APURIMAC,ABANCAY,PICHIRHUA
173,10,PARTIDO MORADO,,100.0,15,15,6,00000010.jpg,0.274,0.208,12/10/2022,12:30 h,100.0000,30107,695,30107,APURIMAC,ABANCAY,PICHIRHUA
174,4,ALIANZA PARA EL PROGRESO,,100.0,15,15,657,00000004.jpg,29.959,22.749,12/10/2022,12:30 h,100.0000,30107,695,30107,APURIMAC,ABANCAY,PICHIRHUA
175,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,9,9,352,00000002.jpg,27.543,18.098,12/10/2022,12:30 h,100.0000,30108,667,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
176,1,ACCION POPULAR,,100.0,9,9,461,00000001.jpg,36.072,23.702,12/10/2022,12:30 h,100.0000,30108,667,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
177,25,PROGRESISTA DE APURIMAC,,100.0,9,9,28,00000025.jpg,2.191,1.44,12/10/2022,12:30 h,100.0000,30108,667,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
178,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,9,9,39,00000024.jpg,3.052,2.005,12/10/2022,12:30 h,100.0000,30108,667,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
179,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,9,9,108,00000011.jpg,8.451,5.553,12/10/2022,12:30 h,100.0000,30108,667,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
180,10,PARTIDO MORADO,,100.0,9,9,3,00000010.jpg,0.235,0.154,12/10/2022,12:30 h,100.0000,30108,667,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
181,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,287,00000004.jpg,22.457,14.756,12/10/2022,12:30 h,100.0000,30108,667,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA
182,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,12,12,132,00000008.jpg,10.053,5.211,12/10/2022,12:30 h,100.0000,30205,1220,30205,APURIMAC,AYMARAES,COTARUSE
183,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,12,12,345,00000024.jpg,26.276,13.62,12/10/2022,12:30 h,100.0000,30205,1220,30205,APURIMAC,AYMARAES,COTARUSE
184,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,12,12,545,00000011.jpg,41.508,21.516,12/10/2022,12:30 h,100.0000,30205,1220,30205,APURIMAC,AYMARAES,COTARUSE
185,25,PROGRESISTA DE APURIMAC,,100.0,12,12,291,00000025.jpg,22.163,11.488,12/10/2022,12:30 h,100.0000,30205,1220,30205,APURIMAC,AYMARAES,COTARUSE
186,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,6,6,103,00000008.jpg,17.577,8.541,12/10/2022,12:30 h,100.0000,30208,620,30208,APURIMAC,AYMARAES,LUCRE
187,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,6,6,228,00000011.jpg,38.908,18.905,12/10/2022,12:30 h,100.0000,30208,620,30208,APURIMAC,AYMARAES,LUCRE
188,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,6,6,142,00000024.jpg,24.232,11.774,12/10/2022,12:30 h,100.0000,30208,620,30208,APURIMAC,AYMARAES,LUCRE
189,25,PROGRESISTA DE APURIMAC,,100.0,6,6,113,00000025.jpg,19.283,9.37,12/10/2022,12:30 h,100.0000,30208,620,30208,APURIMAC,AYMARAES,LUCRE
190,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,8,8,339,00000011.jpg,33.138,19.516,12/10/2022,12:30 h,100.0000,30212,714,30212,APURIMAC,AYMARAES,TAPAIRIHUA
191,25,PROGRESISTA DE APURIMAC,,100.0,8,8,269,00000025.jpg,26.295,15.486,12/10/2022,12:30 h,100.0000,30212,714,30212,APURIMAC,AYMARAES,TAPAIRIHUA
192,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,8,8,223,00000008.jpg,21.799,12.838,12/10/2022,12:30 h,100.0000,30212,714,30212,APURIMAC,AYMARAES,TAPAIRIHUA
193,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,8,8,192,00000024.jpg,18.768,11.054,12/10/2022,12:30 h,100.0000,30212,714,30212,APURIMAC,AYMARAES,TAPAIRIHUA
194,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,3,3,88,00000008.jpg,22.798,15.146,12/10/2022,12:30 h,100.0000,30217,195,30217,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA
195,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,3,3,136,00000011.jpg,35.233,23.408,12/10/2022,12:30 h,100.0000,30217,195,30217,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA
196,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,3,3,121,00000024.jpg,31.347,20.826,12/10/2022,12:30 h,100.0000,30217,195,30217,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA
197,25,PROGRESISTA DE APURIMAC,,100.0,3,3,41,00000025.jpg,10.622,7.057,12/10/2022,12:30 h,100.0000,30217,195,30217,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA
198,25,PROGRESISTA DE APURIMAC,,100.0,4,4,47,00000025.jpg,8.608,5.656,12/10/2022,12:30 h,100.0000,30303,285,30303,APURIMAC,ANDAHUAYLAS,CHIARA
199,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,4,4,102,00000002.jpg,18.681,12.274,12/10/2022,12:30 h,100.0000,30303,285,30303,APURIMAC,ANDAHUAYLAS,CHIARA
200,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,4,4,134,00000024.jpg,24.542,16.125,12/10/2022,12:30 h,100.0000,30303,285,30303,APURIMAC,ANDAHUAYLAS,CHIARA
201,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,4,4,179,00000011.jpg,32.784,21.54,12/10/2022,12:30 h,100.0000,30303,285,30303,APURIMAC,ANDAHUAYLAS,CHIARA
202,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,4,4,4,00000008.jpg,0.733,0.481,12/10/2022,12:30 h,100.0000,30303,285,30303,APURIMAC,ANDAHUAYLAS,CHIARA
203,4,ALIANZA PARA EL PROGRESO,,100.0,4,4,80,00000004.jpg,14.652,9.627,12/10/2022,12:30 h,100.0000,30303,285,30303,APURIMAC,ANDAHUAYLAS,CHIARA
204,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,4,4,224,00000024.jpg,35.22,25.455,12/10/2022,12:30 h,100.0000,30406,244,30406,APURIMAC,ANTABAMBA,PACHACONAS
205,1,ACCION POPULAR,,100.0,4,4,115,00000001.jpg,18.082,13.068,12/10/2022,12:30 h,100.0000,30406,244,30406,APURIMAC,ANTABAMBA,PACHACONAS
206,25,PROGRESISTA DE APURIMAC,,100.0,4,4,51,00000025.jpg,8.019,5.795,12/10/2022,12:30 h,100.0000,30406,244,30406,APURIMAC,ANTABAMBA,PACHACONAS
207,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,4,4,14,00000011.jpg,2.201,1.591,12/10/2022,12:30 h,100.0000,30406,244,30406,APURIMAC,ANTABAMBA,PACHACONAS
208,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,4,4,232,00000002.jpg,36.478,26.364,12/10/2022,12:30 h,100.0000,30406,244,30406,APURIMAC,ANTABAMBA,PACHACONAS
209,25,PROGRESISTA DE APURIMAC,,100.0,6,6,4,00000025.jpg,0.417,0.297,12/10/2022,12:30 h,100.0000,30704,390,30704,APURIMAC,CHINCHEROS,COCHARCAS
210,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,6,6,244,00000002.jpg,25.443,18.087,12/10/2022,12:30 h,100.0000,30704,390,30704,APURIMAC,CHINCHEROS,COCHARCAS
211,24,MOVIMIENTO REGIONAL HATARIY APURIMAC,,100.0,6,6,44,00000024.jpg,4.588,3.262,12/10/2022,12:30 h,100.0000,30704,390,30704,APURIMAC,CHINCHEROS,COCHARCAS
212,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,6,6,348,00000011.jpg,36.288,25.797,12/10/2022,12:30 h,100.0000,30704,390,30704,APURIMAC,CHINCHEROS,COCHARCAS
213,4,ALIANZA PARA EL PROGRESO,,100.0,6,6,319,00000004.jpg,33.264,23.647,12/10/2022,12:30 h,100.0000,30704,390,30704,APURIMAC,CHINCHEROS,COCHARCAS
214,28,YO AREQUIPA,,100.0,30,30,1081,00000028.jpg,18.722,14.337,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
215,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,30,30,1141,00000027.jpg,19.761,15.133,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
216,1,ACCION POPULAR,,100.0,30,30,43,00000001.jpg,0.745,0.57,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
217,10,PARTIDO MORADO,,100.0,30,30,24,00000010.jpg,0.416,0.318,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
218,29,FUERZA AREQUIPEÑA,,100.0,30,30,738,00000029.jpg,12.781,9.788,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
219,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,30,30,715,00000031.jpg,12.383,9.483,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
220,33,AREQUIPA TRANSFORMACION,,100.0,30,30,309,00000033.jpg,5.352,4.098,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
221,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,30,30,195,00000008.jpg,3.377,2.586,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
222,30,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.0,30,30,120,00000030.jpg,2.078,1.592,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
223,26,MOVIMIENTO REGIONAL REVALORA,,100.0,30,30,93,00000026.jpg,1.611,1.233,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
224,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,30,30,47,00000002.jpg,0.814,0.623,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
225,5,JUNTOS POR EL PERU,,100.0,30,30,72,00000005.jpg,1.247,0.955,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
226,6,FUERZA POPULAR,,100.0,30,30,50,00000006.jpg,0.866,0.663,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
227,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,30,30,64,00000007.jpg,1.108,0.849,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
228,9,PODEMOS PERU,,100.0,30,30,21,00000009.jpg,0.364,0.279,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
229,4,ALIANZA PARA EL PROGRESO,,100.0,30,30,71,00000004.jpg,1.23,0.942,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
230,32,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.0,30,30,990,00000032.jpg,17.146,13.13,12/10/2022,12:30 h,100.0000,40104,1766,40104,AREQUIPA,AREQUIPA,CHARACATO
231,6,FUERZA POPULAR,,100.0,171,171,497,00000006.jpg,1.412,1.201,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
232,32,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.0,171,171,6164,00000032.jpg,17.513,14.899,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
233,9,PODEMOS PERU,,100.0,171,171,156,00000009.jpg,0.443,0.377,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
234,10,PARTIDO MORADO,,100.0,171,171,186,00000010.jpg,0.528,0.45,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
235,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,171,171,446,00000002.jpg,1.267,1.078,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
236,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,171,171,786,00000008.jpg,2.233,1.9,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
237,28,YO AREQUIPA,,100.0,171,171,4740,00000028.jpg,13.467,11.457,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
238,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,171,171,4374,00000031.jpg,12.428,10.572,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
239,4,ALIANZA PARA EL PROGRESO,,100.0,171,171,3753,00000004.jpg,10.663,9.071,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
240,33,AREQUIPA TRANSFORMACION,,100.0,171,171,3116,00000033.jpg,8.853,7.532,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
241,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,171,171,3788,00000027.jpg,10.763,9.156,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
242,26,MOVIMIENTO REGIONAL REVALORA,,100.0,171,171,842,00000026.jpg,2.392,2.035,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
243,29,FUERZA AREQUIPEÑA,,100.0,171,171,1984,00000029.jpg,5.637,4.796,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
244,1,ACCION POPULAR,,100.0,171,171,1681,00000001.jpg,4.776,4.063,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
245,5,JUNTOS POR EL PERU,,100.0,171,171,1023,00000005.jpg,2.907,2.473,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
246,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,171,171,866,00000007.jpg,2.461,2.093,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
247,30,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.0,171,171,794,00000030.jpg,2.256,1.919,12/10/2022,12:30 h,98.8439,40107,6176,40107,AREQUIPA,AREQUIPA,MIRAFLORES
248,4,ALIANZA PARA EL PROGRESO,,100.0,10,10,58,00000004.jpg,3.004,2.424,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
249,28,YO AREQUIPA,,100.0,10,10,261,00000028.jpg,13.516,10.907,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
250,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,10,10,13,00000007.jpg,0.673,0.543,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
251,26,MOVIMIENTO REGIONAL REVALORA,,100.0,10,10,86,00000026.jpg,4.454,3.594,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
252,29,FUERZA AREQUIPEÑA,,100.0,10,10,127,00000029.jpg,6.577,5.307,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
253,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,10,10,133,00000031.jpg,6.888,5.558,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
254,5,JUNTOS POR EL PERU,,100.0,10,10,22,00000005.jpg,1.139,0.919,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
255,33,AREQUIPA TRANSFORMACION,,100.0,10,10,178,00000033.jpg,9.218,7.438,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
256,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,10,10,13,00000002.jpg,0.673,0.543,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
257,30,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.0,10,10,32,00000030.jpg,1.657,1.337,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
258,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,10,10,272,00000008.jpg,14.086,11.366,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
259,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,10,10,295,00000027.jpg,15.277,12.328,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
260,32,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.0,10,10,416,00000032.jpg,21.543,17.384,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
261,6,FUERZA POPULAR,,100.0,10,10,7,00000006.jpg,0.363,0.293,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
262,9,PODEMOS PERU,,100.0,10,10,6,00000009.jpg,0.311,0.251,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
263,10,PARTIDO MORADO,,100.0,10,10,3,00000010.jpg,0.155,0.125,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
264,1,ACCION POPULAR,,100.0,10,10,9,00000001.jpg,0.466,0.376,12/10/2022,12:30 h,100.0000,40108,462,40108,AREQUIPA,AREQUIPA,MOLLEBAYA
265,10,PARTIDO MORADO,,100.0,4,4,0,00000010.jpg,0.0,0.0,12/10/2022,12:30 h,100.0000,40115,147,40115,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS
266,6,FUERZA POPULAR,,100.0,4,4,1,00000006.jpg,0.152,0.124,12/10/2022,12:30 h,100.0000,40115,147,40115,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS
267,9,PODEMOS PERU,,100.0,4,4,0,00000009.jpg,0.0,0.0,12/10/2022,12:30 h,100.0000,40115,147,40115,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS
268,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,4,4,1,00000002.jpg,0.152,0.124,12/10/2022,12:30 h,100.0000,40115,147,40115,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS
269,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,4,4,2,00000007.jpg,0.304,0.249,12/10/2022,12:30 h,100.0000,40115,147,40115,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS
